customer_id,name,email,phone,account_age_days,city,state,risk_tier
CUST000268,Robert Davis,robert.davis855@gmail.com,974-223-5888,978,Austin,VA,MEDIUM
CUST000269,Susan Moore,susan.moore389@yahoo.com,453-671-6671,347,Phoenix,FL,HIGH
CUST000270,Matthew Brown,matthew.brown33@outlook.com,829-984-1256,522,Houston,CA,LOW
CUST000271,Karen Johnson,karen.johnson458@gmail.com,450-958-1724,853,San Diego,FL,MEDIUM
CUST000272,Michael Johnson,michael.johnson144@hotmail.com,439-949-6224,1212,San Jose,WA,HIGH
CUST000273,Anthony Hernandez,anthony.hernandez243@hotmail.com,346-876-9540,482,San Antonio,IL,LOW
CUST000274,Mary Moore,mary.moore972@yahoo.com,841-895-7999,1168,San Diego,NY,LOW
CUST000275,Christopher Gonzalez,christopher.gonzalez805@hotmail.com,913-626-7688,335,Phoenix,OH,LOW
CUST000276,Matthew Moore,matthew.moore485@yahoo.com,430-507-3365,1680,San Diego,MA,LOW
CUST000277,Sarah Wilson,sarah.wilson992@outlook.com,770-742-3196,825,Houston,IL,LOW
CUST000278,David Williams,david.williams945@outlook.com,579-294-9775,1513,Columbus,FL,LOW
CUST000279,William Gonzalez,william.gonzalez690@gmail.com,274-392-4555,1011,Houston,AZ,LOW
CUST000280,Elizabeth Smith,elizabeth.smith217@yahoo.com,959-320-8846,526,Jacksonville,MI,HIGH
CUST000281,Michael Gonzalez,michael.gonzalez938@yahoo.com,765-529-5637,809,San Diego,NC,HIGH
CUST000282,Barbara Martinez,barbara.martinez268@hotmail.com,725-709-8635,231,Fort Worth,VA,MEDIUM
CUST000283,Matthew Hernandez,matthew.hernandez937@yahoo.com,579-520-7781,123,San Jose,AZ,LOW
CUST000284,Lisa Jones,lisa.jones17@hotmail.com,766-798-7841,634,Chicago,FL,LOW
CUST000285,Linda Gonzalez,linda.gonzalez584@yahoo.com,711-763-6530,557,Fort Worth,AZ,MEDIUM
CUST000286,Lisa Thomas,lisa.thomas472@yahoo.com,950-560-3773,316,Jacksonville,NC,MEDIUM
CUST000287,Jennifer Moore,jennifer.moore658@gmail.com,736-234-2217,1705,Austin,NY,LOW
CUST000288,Susan Jones,susan.jones863@yahoo.com,269-924-3474,48,Houston,NC,MEDIUM
CUST000289,Barbara Johnson,barbara.johnson633@outlook.com,875-699-1257,43,Dallas,NC,MEDIUM
CUST000290,James Smith,james.smith543@hotmail.com,748-493-1280,1058,Columbus,VA,HIGH
CUST000291,Susan Garcia,susan.garcia110@gmail.com,736-352-4948,423,San Jose,NC,LOW
CUST000292,Anthony Lopez,anthony.lopez274@outlook.com,280-582-7652,970,San Jose,FL,HIGH
CUST000293,Linda Martinez,linda.martinez701@gmail.com,869-865-1519,221,San Antonio,OH,MEDIUM
CUST000294,Sarah Thomas,sarah.thomas58@gmail.com,919-375-2354,1053,Columbus,OH,HIGH
CUST000295,Betty Hernandez,betty.hernandez580@gmail.com,740-243-4764,462,Charlotte,AZ,HIGH
CUST000296,Mark Jackson,mark.jackson487@hotmail.com,247-276-5593,1142,San Jose,NJ,LOW
CUST000297,Jennifer Hernandez,jennifer.hernandez17@yahoo.com,801-347-7525,187,Phoenix,TX,MEDIUM
CUST000298,Linda Jackson,linda.jackson855@outlook.com,893-753-6435,816,Fort Worth,VA,LOW
CUST000299,Betty Williams,betty.williams513@hotmail.com,254-300-8161,505,Columbus,CA,LOW
CUST000300,Karen Martin,karen.martin978@outlook.com,992-534-1485,1328,Phoenix,WA,MEDIUM
CUST000301,Jessica Davis,jessica.davis365@outlook.com,642-390-7227,205,Fort Worth,MI,LOW
CUST000302,Betty Davis,betty.davis731@gmail.com,284-474-3526,808,Jacksonville,WA,HIGH
CUST000303,Robert Gonzalez,robert.gonzalez325@hotmail.com,309-293-1085,661,San Diego,PA,LOW
CUST000304,Patricia Jones,patricia.jones90@yahoo.com,641-659-9395,865,Los Angeles,NY,LOW
CUST000305,Barbara Moore,barbara.moore96@hotmail.com,594-212-5781,877,San Antonio,WA,LOW
CUST000306,Lisa Moore,lisa.moore927@yahoo.com,785-733-3778,1433,San Antonio,TX,LOW
CUST000307,William Martinez,william.martinez275@outlook.com,349-264-3739,920,Phoenix,OH,LOW
CUST000308,Jessica Williams,jessica.williams370@hotmail.com,452-938-9123,1246,San Jose,FL,MEDIUM
CUST000309,Patricia Jones,patricia.jones312@gmail.com,605-540-7224,1676,Columbus,PA,MEDIUM
CUST000310,David Wilson,david.wilson836@yahoo.com,507-528-4290,1011,Philadelphia,TX,MEDIUM
CUST000311,David Martinez,david.martinez753@outlook.com,789-448-6339,800,Phoenix,AZ,MEDIUM
CUST000312,Barbara Brown,barbara.brown955@yahoo.com,806-758-3947,1426,Fort Worth,NC,LOW
CUST000313,Lisa Anderson,lisa.anderson966@yahoo.com,648-498-2133,1707,Columbus,WA,MEDIUM
CUST000314,Nancy Thomas,nancy.thomas143@hotmail.com,447-458-3525,1494,San Antonio,WA,MEDIUM
CUST000315,John Anderson,john.anderson613@outlook.com,796-610-9755,1067,Charlotte,MA,HIGH
CUST000316,Susan Moore,susan.moore38@hotmail.com,918-749-2392,253,Fort Worth,FL,HIGH
CUST000317,Nancy Lopez,nancy.lopez171@gmail.com,776-860-7547,1571,Philadelphia,WA,MEDIUM
CUST000318,Patricia Smith,patricia.smith101@hotmail.com,427-722-9499,1172,San Jose,VA,MEDIUM
CUST000319,Linda Anderson,linda.anderson384@outlook.com,674-990-9199,338,Philadelphia,NY,MEDIUM
CUST000320,Patricia Martinez,patricia.martinez426@gmail.com,318-947-3321,743,Phoenix,PA,MEDIUM
CUST000321,Betty Miller,betty.miller534@outlook.com,556-687-2599,927,Jacksonville,VA,MEDIUM
CUST000322,David Williams,david.williams308@gmail.com,927-317-1370,1769,Philadelphia,NJ,LOW
CUST000323,Nancy Garcia,nancy.garcia953@yahoo.com,728-378-3623,707,Dallas,OH,MEDIUM
CUST000324,Linda Gonzalez,linda.gonzalez645@yahoo.com,390-855-8080,840,New York,VA,MEDIUM
CUST000325,Mark Miller,mark.miller461@outlook.com,598-204-4519,451,Phoenix,WA,HIGH
CUST000326,Betty Williams,betty.williams592@gmail.com,749-391-6993,697,Houston,GA,LOW
CUST000327,William Thomas,william.thomas541@hotmail.com,811-597-7431,1232,Los Angeles,PA,LOW
CUST000328,Margaret Anderson,margaret.anderson633@yahoo.com,889-922-5873,1288,San Jose,CA,HIGH
CUST000329,Robert Hernandez,robert.hernandez121@yahoo.com,512-319-3999,794,Jacksonville,TX,MEDIUM
CUST000330,Richard Wilson,richard.wilson611@yahoo.com,788-592-7931,410,San Diego,NJ,MEDIUM
CUST000331,Daniel Garcia,daniel.garcia569@yahoo.com,701-495-3298,413,Philadelphia,AZ,MEDIUM
CUST000332,Karen Johnson,karen.johnson887@hotmail.com,209-696-3236,429,Columbus,OH,MEDIUM
CUST000333,Thomas Thomas,thomas.thomas419@outlook.com,625-927-8272,1030,Chicago,CA,MEDIUM
CUST000334,James Davis,james.davis300@gmail.com,481-430-9808,621,Chicago,WA,MEDIUM
CUST000335,Charles Thomas,charles.thomas563@gmail.com,786-316-5389,1617,Dallas,AZ,LOW
CUST000336,Sarah Johnson,sarah.johnson779@outlook.com,759-423-7965,239,Jacksonville,AZ,HIGH
CUST000337,Matthew Davis,matthew.davis305@gmail.com,660-469-6711,1795,Columbus,CA,MEDIUM
CUST000338,Margaret Brown,margaret.brown795@yahoo.com,414-955-6744,1793,Jacksonville,MI,HIGH
CUST000339,Susan Garcia,susan.garcia631@yahoo.com,411-411-1972,1197,Philadelphia,NC,LOW
CUST000340,Karen Moore,karen.moore173@hotmail.com,920-499-5740,1202,Phoenix,AZ,MEDIUM
CUST000341,Mark Brown,mark.brown139@outlook.com,260-483-3078,1466,Columbus,TX,LOW
CUST000342,Robert Hernandez,robert.hernandez849@yahoo.com,979-892-7434,1032,Chicago,MI,HIGH
CUST000343,William Wilson,william.wilson385@outlook.com,277-848-2525,855,Dallas,VA,LOW
CUST000344,Daniel Lopez,daniel.lopez466@outlook.com,535-795-1040,1809,Fort Worth,AZ,HIGH
CUST000345,John Anderson,john.anderson651@hotmail.com,264-747-7516,476,San Antonio,AZ,LOW
CUST000346,Jessica Rodriguez,jessica.rodriguez331@hotmail.com,545-760-3139,1189,Columbus,GA,LOW
CUST000347,Mark Johnson,mark.johnson48@gmail.com,841-670-1266,284,Charlotte,AZ,LOW
CUST000348,Joseph Anderson,joseph.anderson1@outlook.com,407-905-3161,1361,Phoenix,TX,LOW
CUST000349,John Lopez,john.lopez257@gmail.com,580-880-3711,136,San Antonio,NJ,LOW
CUST000350,Lisa Davis,lisa.davis440@gmail.com,920-297-1017,467,San Diego,CA,LOW
CUST000351,Charles Davis,charles.davis532@outlook.com,209-208-6629,1703,Los Angeles,AZ,MEDIUM
CUST000352,Daniel Jones,daniel.jones490@gmail.com,434-592-2463,1526,Fort Worth,CA,LOW
CUST000353,David Lopez,david.lopez903@hotmail.com,340-591-3181,1343,Austin,TX,LOW
CUST000354,Thomas Jackson,thomas.jackson9@yahoo.com,650-559-4490,1316,Jacksonville,TX,MEDIUM
CUST000355,Karen Anderson,karen.anderson881@yahoo.com,288-302-3293,1571,Los Angeles,MI,HIGH
CUST000356,Richard Lopez,richard.lopez987@outlook.com,522-343-5059,597,Austin,CA,LOW
CUST000357,Sarah Martin,sarah.martin615@hotmail.com,997-907-1439,1766,Columbus,NJ,LOW
CUST000358,Michael Taylor,michael.taylor622@yahoo.com,965-601-5842,1353,New York,WA,LOW
CUST000359,Jessica Gonzalez,jessica.gonzalez116@yahoo.com,711-853-2163,1111,Charlotte,NY,LOW
CUST000360,Sandra Hernandez,sandra.hernandez136@outlook.com,782-630-6986,1148,Austin,TX,MEDIUM
CUST000361,Matthew Williams,matthew.williams18@gmail.com,214-468-4534,111,Charlotte,NY,MEDIUM
CUST000362,Thomas Martinez,thomas.martinez644@outlook.com,633-918-7590,198,Austin,NC,MEDIUM
CUST000363,Karen Jones,karen.jones285@gmail.com,517-280-9377,446,Fort Worth,TX,MEDIUM
CUST000364,David Gonzalez,david.gonzalez601@gmail.com,517-915-8167,1524,Columbus,FL,LOW
CUST000365,Linda Williams,linda.williams947@outlook.com,318-664-1901,663,Austin,VA,HIGH
CUST000366,Lisa Garcia,lisa.garcia123@gmail.com,924-340-1185,365,San Diego,PA,MEDIUM
CUST000367,Thomas Rodriguez,thomas.rodriguez171@hotmail.com,329-967-5403,1531,Charlotte,CA,LOW
CUST000368,David Wilson,david.wilson279@gmail.com,469-929-2262,1046,San Diego,NC,LOW
CUST000369,Mary Thomas,mary.thomas880@yahoo.com,576-361-5179,1613,Los Angeles,MA,MEDIUM
CUST000370,Nancy Brown,nancy.brown234@gmail.com,245-212-5006,124,San Diego,PA,MEDIUM
CUST000371,Sandra Jones,sandra.jones184@gmail.com,766-931-7870,489,Philadelphia,FL,MEDIUM
CUST000372,Sandra Hernandez,sandra.hernandez278@gmail.com,785-581-2956,1058,Austin,MA,LOW
CUST000373,Jennifer Davis,jennifer.davis824@gmail.com,610-270-8620,1803,Phoenix,WA,LOW
CUST000374,David Williams,david.williams567@outlook.com,208-577-4287,627,San Jose,WA,LOW
CUST000375,Lisa Martin,lisa.martin249@outlook.com,577-805-9083,1612,Fort Worth,FL,HIGH
CUST000376,Mark Moore,mark.moore779@yahoo.com,354-206-7718,78,Houston,NC,LOW
CUST000377,Christopher Smith,christopher.smith974@hotmail.com,201-977-7164,1768,Jacksonville,VA,LOW
CUST000378,Patricia Miller,patricia.miller543@yahoo.com,629-703-1981,321,Jacksonville,IL,LOW
CUST000379,Mary Davis,mary.davis919@outlook.com,917-581-8511,1561,Los Angeles,MI,LOW
CUST000380,Thomas Jones,thomas.jones653@outlook.com,276-806-2020,920,Austin,TX,LOW
CUST000381,Elizabeth Rodriguez,elizabeth.rodriguez872@hotmail.com,602-917-6345,681,San Diego,IL,LOW
CUST000382,John Miller,john.miller140@gmail.com,359-308-3693,950,San Diego,PA,MEDIUM
CUST000383,Patricia Moore,patricia.moore367@yahoo.com,662-515-8591,572,Columbus,CA,LOW
CUST000384,Jennifer Martinez,jennifer.martinez847@gmail.com,420-535-3430,216,Jacksonville,FL,LOW
CUST000385,Richard Taylor,richard.taylor51@hotmail.com,466-378-1509,858,Columbus,GA,MEDIUM
CUST000386,Lisa Moore,lisa.moore256@gmail.com,673-304-3290,278,New York,NY,LOW
CUST000387,Robert Miller,robert.miller844@outlook.com,581-902-2376,1222,San Jose,IL,LOW
CUST000388,James Williams,james.williams203@outlook.com,331-294-6432,280,New York,GA,LOW
CUST000389,Jennifer Jackson,jennifer.jackson444@outlook.com,708-230-7270,1429,San Antonio,TX,LOW
CUST000390,Michael Garcia,michael.garcia282@hotmail.com,656-352-1567,1287,San Jose,MI,LOW
CUST000391,Christopher Martinez,christopher.martinez511@outlook.com,763-690-1999,209,Phoenix,OH,LOW
CUST000392,Susan Miller,susan.miller659@yahoo.com,845-756-1319,813,Fort Worth,VA,LOW
CUST000393,Jessica Moore,jessica.moore801@outlook.com,552-779-9231,688,San Antonio,IL,LOW
CUST000394,James Hernandez,james.hernandez612@yahoo.com,230-997-5602,149,Fort Worth,GA,MEDIUM
CUST000395,Barbara Jackson,barbara.jackson239@yahoo.com,302-453-4951,575,Dallas,AZ,HIGH
CUST000396,Mary Davis,mary.davis590@outlook.com,563-377-3885,514,San Jose,PA,HIGH
CUST000397,Daniel Lopez,daniel.lopez936@gmail.com,920-917-6761,1192,San Jose,TX,MEDIUM
CUST000398,Michael Thomas,michael.thomas556@hotmail.com,379-702-1621,214,New York,FL,MEDIUM
CUST000399,Linda Smith,linda.smith540@outlook.com,200-539-4300,1681,Chicago,PA,HIGH
CUST000400,Jennifer Hernandez,jennifer.hernandez61@gmail.com,351-800-3320,1615,Los Angeles,AZ,MEDIUM
CUST000401,Margaret Lopez,margaret.lopez984@gmail.com,582-921-7481,1230,Los Angeles,PA,LOW
CUST000402,David Jones,david.jones162@outlook.com,854-698-6198,386,Jacksonville,NC,HIGH
CUST000403,Mark Martin,mark.martin806@hotmail.com,428-881-3872,804,Phoenix,VA,HIGH
CUST000404,Elizabeth Jones,elizabeth.jones182@gmail.com,918-786-7415,1772,Fort Worth,MI,LOW
CUST000405,Jennifer Martin,jennifer.martin326@yahoo.com,854-779-2705,1046,Chicago,PA,HIGH
CUST000406,John Davis,john.davis356@hotmail.com,371-851-2453,1712,Jacksonville,NJ,HIGH
CUST000407,Lisa Hernandez,lisa.hernandez458@gmail.com,471-414-5088,1449,Los Angeles,PA,LOW
CUST000408,Betty Brown,betty.brown738@gmail.com,249-595-8179,1530,San Antonio,TX,MEDIUM
CUST000409,Jessica Gonzalez,jessica.gonzalez360@outlook.com,303-690-4695,363,San Diego,CA,LOW
CUST000410,Elizabeth Smith,elizabeth.smith327@hotmail.com,307-275-6600,378,Charlotte,OH,LOW
CUST000411,Lisa Williams,lisa.williams561@gmail.com,546-808-8909,1472,New York,OH,HIGH
CUST000412,Jennifer Martin,jennifer.martin912@outlook.com,360-254-2659,708,Houston,FL,MEDIUM
CUST000413,Daniel Moore,daniel.moore740@hotmail.com,876-488-5872,516,Los Angeles,NY,MEDIUM
CUST000414,Charles Moore,charles.moore861@outlook.com,357-255-6911,37,San Antonio,CA,LOW
CUST000415,Anthony Martin,anthony.martin492@yahoo.com,299-226-4390,379,Austin,IL,LOW
CUST000416,Jessica Brown,jessica.brown316@outlook.com,682-700-5341,216,Austin,NC,MEDIUM
CUST000417,Jennifer Lopez,jennifer.lopez907@outlook.com,578-391-8303,121,Phoenix,GA,MEDIUM
CUST000418,William Davis,william.davis858@hotmail.com,777-263-3476,1570,Jacksonville,NJ,LOW
CUST000419,John Lopez,john.lopez828@outlook.com,974-803-4727,1163,New York,AZ,MEDIUM
CUST000420,Anthony Taylor,anthony.taylor429@outlook.com,786-441-8803,642,Los Angeles,OH,HIGH
CUST000421,Mary Taylor,mary.taylor585@yahoo.com,323-975-8357,384,Chicago,FL,LOW
CUST000422,Robert Johnson,robert.johnson434@gmail.com,899-645-4308,1714,Austin,TX,MEDIUM
CUST000423,William Hernandez,william.hernandez933@gmail.com,289-597-7510,1160,Philadelphia,AZ,LOW
CUST000424,Thomas Anderson,thomas.anderson940@gmail.com,917-838-9561,1630,San Antonio,CA,MEDIUM
CUST000425,Robert Jones,robert.jones581@gmail.com,308-776-2654,1639,Phoenix,AZ,MEDIUM
CUST000426,Mark Lopez,mark.lopez899@outlook.com,470-592-8955,1201,San Jose,GA,LOW
CUST000427,Jennifer Rodriguez,jennifer.rodriguez413@yahoo.com,833-823-7581,109,San Antonio,MA,LOW
CUST000428,Daniel Davis,daniel.davis51@outlook.com,475-581-1331,721,Columbus,WA,LOW
CUST000429,Elizabeth Rodriguez,elizabeth.rodriguez864@outlook.com,912-901-2609,1809,Houston,TX,LOW
CUST000430,Lisa Anderson,lisa.anderson793@hotmail.com,475-946-7828,1268,Austin,CA,LOW
CUST000431,Joseph Miller,joseph.miller936@outlook.com,958-696-9462,1806,Philadelphia,AZ,LOW
CUST000432,Thomas Garcia,thomas.garcia68@hotmail.com,926-718-7609,307,Fort Worth,AZ,MEDIUM
CUST000433,Mark Jackson,mark.jackson30@yahoo.com,397-405-1944,540,New York,GA,LOW
CUST000434,Sandra Lopez,sandra.lopez722@yahoo.com,480-577-8605,1064,San Antonio,NJ,LOW
CUST000435,Nancy Smith,nancy.smith248@hotmail.com,700-808-8308,393,Columbus,GA,MEDIUM
CUST000436,Sarah Lopez,sarah.lopez353@yahoo.com,464-966-2480,613,New York,OH,LOW
CUST000437,Jennifer Jackson,jennifer.jackson799@yahoo.com,426-862-4688,1417,Houston,IL,HIGH
CUST000438,Susan Taylor,susan.taylor21@gmail.com,685-335-3837,1261,Fort Worth,NY,LOW
CUST000439,William Martin,william.martin825@hotmail.com,929-926-5511,897,Charlotte,OH,LOW
CUST000440,Joseph Rodriguez,joseph.rodriguez224@outlook.com,509-893-9530,1718,San Jose,OH,MEDIUM
CUST000441,Patricia Smith,patricia.smith524@hotmail.com,774-862-5631,641,Austin,CA,MEDIUM
CUST000442,John Hernandez,john.hernandez284@hotmail.com,483-467-5895,415,Chicago,NC,LOW
CUST000443,Mark Johnson,mark.johnson825@outlook.com,876-527-3292,1507,New York,NJ,MEDIUM
CUST000444,Elizabeth Rodriguez,elizabeth.rodriguez929@outlook.com,614-597-1578,1224,Jacksonville,MI,LOW
CUST000445,David Davis,david.davis703@outlook.com,887-567-9311,644,Columbus,TX,HIGH
CUST000446,Mark Moore,mark.moore186@hotmail.com,299-682-3096,1547,Phoenix,VA,MEDIUM
CUST000447,Matthew Garcia,matthew.garcia970@hotmail.com,870-291-4641,757,Houston,VA,LOW
CUST000448,Susan Hernandez,susan.hernandez381@hotmail.com,799-501-8598,1773,Los Angeles,GA,LOW
CUST000449,Margaret Jackson,margaret.jackson595@gmail.com,683-399-9199,275,Columbus,NJ,MEDIUM
CUST000450,Thomas Martinez,thomas.martinez424@gmail.com,354-340-4281,731,San Antonio,MI,MEDIUM
CUST000451,Robert Hernandez,robert.hernandez884@yahoo.com,997-282-8988,711,Austin,TX,LOW
CUST000452,Christopher Johnson,christopher.johnson5@outlook.com,480-414-3762,1210,Fort Worth,TX,MEDIUM
CUST000453,Betty Williams,betty.williams133@outlook.com,848-639-7609,908,San Diego,OH,LOW
CUST000454,Mary Moore,mary.moore205@hotmail.com,214-529-9700,420,New York,NJ,LOW
CUST000455,Christopher Davis,christopher.davis232@hotmail.com,519-332-2682,815,Dallas,MI,LOW
CUST000456,Jennifer Williams,jennifer.williams844@gmail.com,505-497-8469,1520,Dallas,MI,MEDIUM
CUST000457,David Wilson,david.wilson910@yahoo.com,550-701-6885,1566,Houston,TX,MEDIUM
CUST000458,James Davis,james.davis230@yahoo.com,416-951-1359,1237,Dallas,TX,LOW
CUST000459,Barbara Johnson,barbara.johnson385@hotmail.com,989-747-1796,1246,New York,NJ,LOW
CUST000460,Christopher Smith,christopher.smith50@gmail.com,626-654-7230,283,Dallas,IL,MEDIUM
CUST000461,Daniel Jones,daniel.jones211@gmail.com,508-630-2654,1386,Dallas,IL,MEDIUM
CUST000462,Karen Jones,karen.jones429@gmail.com,723-936-2928,608,Los Angeles,WA,LOW
CUST000463,Jessica Miller,jessica.miller624@yahoo.com,996-469-9571,443,Philadelphia,VA,MEDIUM
CUST000464,Elizabeth Garcia,elizabeth.garcia41@outlook.com,412-904-8875,707,Houston,NY,LOW
CUST000465,Nancy Williams,nancy.williams929@gmail.com,787-885-9095,335,Los Angeles,WA,MEDIUM
CUST000466,John Brown,john.brown927@hotmail.com,859-436-8483,636,Phoenix,GA,LOW
CUST000467,Patricia Garcia,patricia.garcia896@gmail.com,497-568-6123,902,Jacksonville,CA,LOW
CUST000468,Margaret Johnson,margaret.johnson10@yahoo.com,879-862-3793,703,Philadelphia,MA,MEDIUM
CUST000469,Karen Rodriguez,karen.rodriguez900@gmail.com,581-550-3996,263,San Antonio,OH,MEDIUM
CUST000470,William Gonzalez,william.gonzalez707@outlook.com,631-864-3732,261,Chicago,VA,HIGH
CUST000471,Mary Garcia,mary.garcia107@outlook.com,804-694-8178,401,San Jose,OH,LOW
CUST000472,Karen Smith,karen.smith884@yahoo.com,694-699-2850,872,San Diego,NY,LOW
CUST000473,William Hernandez,william.hernandez13@yahoo.com,885-546-9504,1101,Jacksonville,VA,MEDIUM
CUST000474,Patricia Wilson,patricia.wilson678@yahoo.com,693-554-7305,334,Columbus,AZ,MEDIUM
CUST000475,Mark Martin,mark.martin56@gmail.com,858-360-9283,1768,San Diego,AZ,MEDIUM
CUST000476,Margaret Garcia,margaret.garcia77@outlook.com,528-446-6421,599,New York,NC,LOW
CUST000477,Sarah Gonzalez,sarah.gonzalez413@yahoo.com,280-670-8277,1670,San Jose,GA,LOW
CUST000478,Margaret Thomas,margaret.thomas458@hotmail.com,321-709-1291,240,San Antonio,OH,LOW
CUST000479,Sarah Moore,sarah.moore1@gmail.com,818-833-5990,1071,Dallas,FL,HIGH
CUST000480,Nancy Anderson,nancy.anderson974@hotmail.com,572-255-4652,1759,San Diego,PA,MEDIUM
CUST000481,Matthew Martin,matthew.martin615@outlook.com,933-872-6952,1496,San Diego,CA,LOW
CUST000482,Matthew Davis,matthew.davis3@hotmail.com,563-848-5783,1151,Dallas,PA,HIGH
CUST000483,Patricia Johnson,patricia.johnson919@yahoo.com,704-343-7704,249,Phoenix,MI,LOW
CUST000484,Michael Brown,michael.brown953@outlook.com,420-668-4122,1497,Philadelphia,CA,MEDIUM
CUST000485,Mary Jackson,mary.jackson127@outlook.com,668-874-9260,305,San Diego,NY,MEDIUM
CUST000486,Lisa Johnson,lisa.johnson567@outlook.com,799-694-9328,1629,Charlotte,MA,LOW
CUST000487,Daniel Jackson,daniel.jackson178@yahoo.com,306-596-6273,1062,Charlotte,OH,MEDIUM
CUST000488,Karen Davis,karen.davis281@outlook.com,551-501-8419,1678,Chicago,TX,MEDIUM
CUST000489,Karen Taylor,karen.taylor307@hotmail.com,928-954-4560,441,Houston,MI,HIGH
CUST000490,Elizabeth Lopez,elizabeth.lopez944@yahoo.com,927-865-3913,1061,Dallas,VA,HIGH
CUST000491,David Brown,david.brown780@hotmail.com,775-691-7839,1410,Jacksonville,MA,MEDIUM
CUST000492,Elizabeth Wilson,elizabeth.wilson828@gmail.com,735-309-1414,810,Chicago,NY,HIGH
CUST000493,Mary Miller,mary.miller274@yahoo.com,493-899-5105,329,Columbus,NY,HIGH
CUST000494,Betty Martinez,betty.martinez209@gmail.com,567-663-2679,1291,Columbus,NJ,HIGH
CUST000495,Sarah Davis,sarah.davis761@outlook.com,443-723-5712,1449,Austin,NY,MEDIUM
CUST000496,Richard Wilson,richard.wilson980@hotmail.com,765-255-1212,1553,Phoenix,FL,MEDIUM
CUST000497,Margaret Anderson,margaret.anderson850@yahoo.com,848-921-7025,1576,San Jose,NC,HIGH
CUST000498,Karen Miller,karen.miller795@yahoo.com,501-659-3906,1428,Los Angeles,TX,LOW
CUST000499,Lisa Taylor,lisa.taylor123@outlook.com,241-638-5572,1169,Phoenix,TX,LOW
CUST000500,Charles Rodriguez,charles.rodriguez6@hotmail.com,677-926-3536,111,Chicago,MA,LOW
CUST000501,Karen Johnson,karen.johnson793@hotmail.com,702-786-6866,179,Fort Worth,VA,LOW
CUST000502,Thomas Davis,thomas.davis980@yahoo.com,733-269-9276,356,San Antonio,NC,MEDIUM
CUST000503,Richard Williams,richard.williams358@yahoo.com,418-879-6437,708,Philadelphia,IL,LOW
CUST000504,Matthew Martin,matthew.martin544@outlook.com,774-970-1144,264,Austin,PA,MEDIUM
