recipient_id,recipient_name,recipient_email,recipient_phone,recipient_account_age_days,recipient_verified
RCPT000336,James Jackson,james.jackson815@yahoo.com,313-571-3595,927,True
RCPT000337,Lisa Lopez,lisa.lopez638@outlook.com,747-427-4215,866,False
RCPT000338,Sandra Rodriguez,sandra.rodriguez804@gmail.com,736-894-2675,350,True
RCPT000339,Barbara Jackson,barbara.jackson599@hotmail.com,493-904-8623,1287,False
RCPT000340,Charles Moore,charles.moore882@gmail.com,292-380-3706,701,False
RCPT000341,Betty Jones,betty.jones63@yahoo.com,624-298-1238,1761,True
RCPT000342,Robert Lopez,robert.lopez503@gmail.com,271-613-3759,1470,True
RCPT000343,Lisa Gonzalez,lisa.gonzalez736@yahoo.com,668-263-4710,762,True
RCPT000344,Karen Lopez,karen.lopez907@gmail.com,525-326-7413,898,False
RCPT000345,Matthew Williams,matthew.williams447@outlook.com,355-786-7649,1794,True
RCPT000346,Sarah Gonzalez,sarah.gonzalez946@yahoo.com,595-255-3175,1599,True
RCPT000347,Linda Gonzalez,linda.gonzalez526@outlook.com,392-347-1993,1268,True
RCPT000348,Jennifer Hernandez,jennifer.hernandez895@hotmail.com,568-247-1321,794,True
RCPT000349,James Martin,james.martin450@outlook.com,409-865-9159,199,True
RCPT000350,Christopher Martinez,christopher.martinez914@gmail.com,972-257-1833,1311,True
RCPT000351,Susan Gonzalez,susan.gonzalez331@hotmail.com,727-494-4946,1745,True
RCPT000352,James Smith,james.smith284@outlook.com,263-430-6131,1714,False
RCPT000353,James Moore,james.moore624@outlook.com,239-593-5520,1158,True
RCPT000354,Jessica Lopez,jessica.lopez639@gmail.com,491-489-8659,1810,True
RCPT000355,Christopher Hernandez,christopher.hernandez766@yahoo.com,259-469-8698,31,True
RCPT000356,Jessica Taylor,jessica.taylor591@gmail.com,363-666-7970,539,True
RCPT000357,Patricia Miller,patricia.miller5@gmail.com,528-845-1818,1750,True
RCPT000358,Mark Martin,mark.martin559@hotmail.com,702-536-5895,988,True
RCPT000359,Mark Moore,mark.moore521@gmail.com,754-489-3948,993,True
RCPT000360,James Gonzalez,james.gonzalez164@yahoo.com,713-533-1043,911,True
RCPT000361,Barbara Hernandez,barbara.hernandez230@yahoo.com,213-579-3294,1099,True
RCPT000362,John Hernandez,john.hernandez863@hotmail.com,257-319-4088,675,True
RCPT000363,William Anderson,william.anderson83@gmail.com,648-766-9358,971,True
RCPT000364,James Lopez,james.lopez126@yahoo.com,837-964-2972,1797,True
RCPT000365,John Taylor,john.taylor26@hotmail.com,966-294-5743,209,True
RCPT000366,James Smith,james.smith505@hotmail.com,847-242-5503,1506,True
RCPT000367,John Hernandez,john.hernandez439@yahoo.com,421-990-3523,969,False
RCPT000368,Daniel Martin,daniel.martin149@outlook.com,775-785-5345,918,True
RCPT000369,Thomas Anderson,thomas.anderson858@yahoo.com,243-780-3471,1382,True
RCPT000370,Jennifer Miller,jennifer.miller618@gmail.com,584-252-7012,846,True
RCPT000371,Susan Johnson,susan.johnson450@gmail.com,352-508-3016,417,False
RCPT000372,Michael Martin,michael.martin866@hotmail.com,830-288-3243,1322,True
RCPT000373,Sarah Williams,sarah.williams582@yahoo.com,640-598-5704,1782,True
RCPT000374,Susan Martinez,susan.martinez213@outlook.com,558-894-4194,173,True
RCPT000375,Mark Hernandez,mark.hernandez710@hotmail.com,581-630-2922,754,True
RCPT000376,Matthew Moore,matthew.moore598@hotmail.com,311-500-7250,1437,True
RCPT000377,Betty Brown,betty.brown547@outlook.com,832-763-8846,1797,False
RCPT000378,Matthew Davis,matthew.davis246@gmail.com,331-403-1128,576,True
RCPT000379,Betty Miller,betty.miller247@yahoo.com,908-730-9604,1294,True
RCPT000380,Patricia Jackson,patricia.jackson396@gmail.com,986-348-6314,56,True
RCPT000381,Jessica Smith,jessica.smith265@gmail.com,224-996-6084,503,False
RCPT000382,Sandra Gonzalez,sandra.gonzalez440@hotmail.com,678-241-9186,1336,True
RCPT000383,Richard Johnson,richard.johnson756@yahoo.com,675-522-8809,1503,False
RCPT000384,Susan Miller,susan.miller424@gmail.com,565-410-8954,397,True
RCPT000385,Anthony Moore,anthony.moore794@yahoo.com,406-394-1707,1156,False
RCPT000386,James Williams,james.williams624@yahoo.com,501-675-9191,104,False
RCPT000387,Barbara Brown,barbara.brown537@outlook.com,341-306-1052,1154,False
RCPT000388,Anthony Miller,anthony.miller414@outlook.com,740-902-3848,1036,True
RCPT000389,Mark Wilson,mark.wilson558@outlook.com,211-214-7199,1588,False
RCPT000390,Margaret Taylor,margaret.taylor698@gmail.com,363-698-1769,639,True
RCPT000391,Barbara Garcia,barbara.garcia558@hotmail.com,586-530-9250,48,False
RCPT000392,Sarah Williams,sarah.williams694@outlook.com,811-337-3568,1293,True
RCPT000393,Patricia Martin,patricia.martin625@outlook.com,819-653-1137,445,True
RCPT000394,Mary Moore,mary.moore64@yahoo.com,470-772-1071,1266,True
RCPT000395,Mark Rodriguez,mark.rodriguez264@outlook.com,764-787-1729,1680,True
RCPT000396,Mark Moore,mark.moore253@yahoo.com,461-626-6215,1105,False
RCPT000397,Sandra Anderson,sandra.anderson938@yahoo.com,596-261-3994,205,True
RCPT000398,John Taylor,john.taylor705@gmail.com,632-920-7922,1532,False
RCPT000399,Elizabeth Johnson,elizabeth.johnson328@outlook.com,850-900-5975,456,True
RCPT000400,Thomas Thomas,thomas.thomas743@gmail.com,919-416-8293,1074,True
RCPT000401,Sandra Hernandez,sandra.hernandez723@yahoo.com,649-309-3076,857,False
RCPT000402,James Martinez,james.martinez917@gmail.com,541-527-8972,1107,True
RCPT000403,Linda Anderson,linda.anderson206@gmail.com,490-371-2956,1722,False
RCPT000404,Nancy Hernandez,nancy.hernandez398@yahoo.com,476-692-5514,1480,True
RCPT000405,Linda Miller,linda.miller856@gmail.com,708-757-3605,921,True
RCPT000406,Lisa Johnson,lisa.johnson361@outlook.com,618-645-3209,66,True
RCPT000407,Anthony Smith,anthony.smith944@outlook.com,733-480-7569,519,True
RCPT000408,Matthew Brown,matthew.brown341@outlook.com,659-501-7656,791,True
RCPT000409,Patricia Martin,patricia.martin630@outlook.com,723-878-6187,1726,False
RCPT000410,David Jones,david.jones324@hotmail.com,879-507-3452,539,True
RCPT000411,Sarah Wilson,sarah.wilson412@outlook.com,378-824-3927,1173,True
RCPT000412,Joseph Garcia,joseph.garcia139@outlook.com,683-830-5445,90,False
RCPT000413,Nancy Smith,nancy.smith102@hotmail.com,992-466-2707,467,True
RCPT000414,Joseph Davis,joseph.davis571@outlook.com,887-750-9611,448,True
RCPT000415,Karen Jones,karen.jones823@yahoo.com,749-882-9597,800,True
RCPT000416,Robert Lopez,robert.lopez663@hotmail.com,633-864-9208,1515,False
RCPT000417,Jennifer Jackson,jennifer.jackson423@outlook.com,288-261-4713,739,False
RCPT000418,Barbara Thomas,barbara.thomas276@gmail.com,772-519-4289,1005,True
RCPT000419,Daniel Martinez,daniel.martinez853@yahoo.com,620-349-8881,475,True
RCPT000420,James Gonzalez,james.gonzalez33@gmail.com,947-279-3435,1684,False
RCPT000421,Susan Martinez,susan.martinez876@outlook.com,851-237-8109,155,True
RCPT000422,Karen Johnson,karen.johnson581@gmail.com,206-248-2742,881,False
RCPT000423,Barbara Jackson,barbara.jackson894@hotmail.com,516-547-6095,1476,True
RCPT000424,Mary Johnson,mary.johnson99@outlook.com,731-475-7555,267,False
RCPT000425,Lisa Martinez,lisa.martinez883@yahoo.com,204-862-6157,371,True
RCPT000426,David Moore,david.moore585@outlook.com,902-402-1925,1023,True
RCPT000427,Jennifer Brown,jennifer.brown422@outlook.com,582-992-7551,1167,True
RCPT000428,Mary Anderson,mary.anderson61@outlook.com,969-267-2932,1667,False
RCPT000429,John Miller,john.miller686@hotmail.com,200-854-3405,733,True
RCPT000430,James Wilson,james.wilson277@yahoo.com,351-669-7889,1616,True
RCPT000431,Linda Martinez,linda.martinez853@hotmail.com,981-887-7781,694,True
RCPT000432,Sandra Wilson,sandra.wilson690@hotmail.com,262-527-4153,583,False
RCPT000433,Mark Thomas,mark.thomas689@hotmail.com,281-283-7737,31,True
RCPT000434,Thomas Lopez,thomas.lopez718@hotmail.com,396-934-9806,1477,False
RCPT000435,David Lopez,david.lopez614@outlook.com,524-777-4068,122,True
RCPT000436,Lisa Williams,lisa.williams690@hotmail.com,530-367-9673,1511,True
RCPT000437,Matthew Davis,matthew.davis51@gmail.com,608-480-4784,42,True
RCPT000438,Christopher Jones,christopher.jones618@outlook.com,668-921-5575,604,True
RCPT000439,Linda Davis,linda.davis795@yahoo.com,807-919-6064,707,False
RCPT000440,Thomas Wilson,thomas.wilson972@outlook.com,909-858-5626,1799,True
RCPT000441,Elizabeth Thomas,elizabeth.thomas966@outlook.com,332-468-7444,1474,True
RCPT000442,Sandra Martin,sandra.martin493@yahoo.com,956-722-4458,1355,True
RCPT000443,Patricia Jackson,patricia.jackson815@gmail.com,619-661-2220,45,True
RCPT000444,Karen Jackson,karen.jackson453@hotmail.com,498-377-9320,339,True
RCPT000445,John Gonzalez,john.gonzalez652@hotmail.com,334-324-3108,1030,True
RCPT000446,Susan Lopez,susan.lopez519@hotmail.com,818-681-1824,1775,True
RCPT000447,Elizabeth Taylor,elizabeth.taylor607@gmail.com,201-550-6959,962,True
RCPT000448,Barbara Taylor,barbara.taylor762@hotmail.com,434-470-6746,776,True
RCPT000449,Patricia Jones,patricia.jones790@yahoo.com,493-409-5345,564,True
RCPT000450,Daniel Anderson,daniel.anderson709@gmail.com,726-990-1329,849,True
RCPT000451,John Davis,john.davis606@hotmail.com,824-864-5791,489,True
RCPT000452,Sandra Anderson,sandra.anderson553@hotmail.com,533-834-1336,1521,False
RCPT000453,Michael Brown,michael.brown160@yahoo.com,275-852-2650,1627,True
RCPT000454,Jennifer Gonzalez,jennifer.gonzalez316@yahoo.com,296-875-9370,162,True
RCPT000455,William Rodriguez,william.rodriguez787@outlook.com,766-717-4562,1572,False
RCPT000456,Christopher Anderson,christopher.anderson54@outlook.com,259-578-1463,910,True
RCPT000457,Karen Lopez,karen.lopez970@gmail.com,853-611-3132,789,True
RCPT000458,Jennifer Anderson,jennifer.anderson415@yahoo.com,461-930-4312,267,False
RCPT000459,David Anderson,david.anderson157@gmail.com,987-707-9606,108,True
RCPT000460,Lisa Thomas,lisa.thomas42@outlook.com,725-836-4958,904,False
RCPT000461,Jessica Hernandez,jessica.hernandez167@yahoo.com,835-803-8121,1712,True
RCPT000462,Richard Jackson,richard.jackson825@gmail.com,731-507-6930,568,True
RCPT000463,Patricia Jackson,patricia.jackson559@yahoo.com,719-571-8411,1471,True
RCPT000464,Thomas Garcia,thomas.garcia410@yahoo.com,960-819-1292,207,False
RCPT000465,Betty Lopez,betty.lopez108@hotmail.com,817-940-6138,340,False
RCPT000466,Sandra Martinez,sandra.martinez458@outlook.com,301-569-6431,1505,True
RCPT000467,Michael Miller,michael.miller73@outlook.com,787-992-4730,146,True
RCPT000468,Christopher Martinez,christopher.martinez837@outlook.com,537-592-2041,1263,False
RCPT000469,Lisa Brown,lisa.brown880@outlook.com,588-569-1828,292,True
RCPT000470,Betty Smith,betty.smith822@gmail.com,244-375-9170,1083,False
RCPT000471,Elizabeth Martin,elizabeth.martin790@hotmail.com,734-886-8603,116,True
RCPT000472,Barbara Brown,barbara.brown652@yahoo.com,533-432-9400,1335,True
RCPT000473,Margaret Wilson,margaret.wilson198@gmail.com,828-916-1045,678,True
RCPT000474,Mark Thomas,mark.thomas855@outlook.com,812-413-3795,1496,False
RCPT000475,Christopher Jackson,christopher.jackson929@yahoo.com,925-709-5701,1384,False
RCPT000476,Matthew Garcia,matthew.garcia184@outlook.com,727-892-8794,650,True
RCPT000477,John Williams,john.williams765@hotmail.com,367-884-5262,1556,True
RCPT000478,Sarah Thomas,sarah.thomas138@gmail.com,655-532-8308,1235,True
RCPT000479,Lisa Brown,lisa.brown318@hotmail.com,457-869-5385,1658,True
RCPT000480,Charles Jackson,charles.jackson385@hotmail.com,523-894-7297,361,True
RCPT000481,Nancy Miller,nancy.miller567@hotmail.com,206-788-3311,1571,False
RCPT000482,Joseph Williams,joseph.williams865@hotmail.com,661-434-7783,1082,True
RCPT000483,James Anderson,james.anderson61@hotmail.com,890-312-9874,320,True
RCPT000484,John Brown,john.brown810@gmail.com,396-291-9704,890,False
RCPT000485,Robert Smith,robert.smith489@hotmail.com,792-307-5487,569,True
RCPT000486,Susan Wilson,susan.wilson975@gmail.com,834-617-7593,1492,False
RCPT000487,Nancy Gonzalez,nancy.gonzalez816@gmail.com,294-937-6454,112,True
RCPT000488,Linda Rodriguez,linda.rodriguez2@gmail.com,201-389-7425,1340,True
RCPT000489,David Anderson,david.anderson388@hotmail.com,672-579-7869,1729,False
RCPT000490,Barbara Anderson,barbara.anderson904@yahoo.com,942-342-8808,983,True
RCPT000491,John Johnson,john.johnson346@gmail.com,643-732-6315,1259,True
RCPT000492,Betty Jones,betty.jones248@yahoo.com,255-826-5865,1787,False
RCPT000493,Matthew Garcia,matthew.garcia121@hotmail.com,919-696-1383,1770,False
RCPT000494,Anthony Brown,anthony.brown858@outlook.com,542-425-8583,451,True
RCPT000495,David Miller,david.miller795@hotmail.com,368-756-1001,1006,True
RCPT000496,Christopher Wilson,christopher.wilson153@yahoo.com,263-789-7190,229,True
RCPT000497,Margaret Johnson,margaret.johnson491@gmail.com,251-642-7522,250,False
RCPT000498,Karen Johnson,karen.johnson226@outlook.com,670-259-6433,1181,True
RCPT000499,William Brown,william.brown123@outlook.com,872-787-8688,908,False
RCPT000500,Nancy Miller,nancy.miller107@hotmail.com,622-653-1528,1163,False
RCPT000501,Nancy Johnson,nancy.johnson563@outlook.com,477-830-7884,1695,True
RCPT000502,Margaret Jones,margaret.jones154@yahoo.com,218-725-9029,1109,True
RCPT000503,Daniel Thomas,daniel.thomas464@yahoo.com,462-996-4551,933,True
RCPT000504,Karen Gonzalez,karen.gonzalez544@outlook.com,750-903-8058,363,False
RCPT000505,William Taylor,william.taylor192@yahoo.com,212-998-1585,1168,False
RCPT000506,John Hernandez,john.hernandez264@outlook.com,540-804-6815,33,True
RCPT000507,Betty Miller,betty.miller873@yahoo.com,593-663-3480,1489,True
RCPT000508,John Hernandez,john.hernandez392@outlook.com,983-949-9550,136,True
RCPT000509,James Moore,james.moore164@yahoo.com,500-970-7647,632,True
RCPT000510,Christopher Davis,christopher.davis461@gmail.com,630-533-1916,1164,True
RCPT000511,Nancy Garcia,nancy.garcia680@yahoo.com,876-308-7122,1168,False
RCPT000512,Christopher Davis,christopher.davis481@gmail.com,428-320-2027,747,True
RCPT000513,Thomas Williams,thomas.williams727@yahoo.com,590-794-1383,54,True
RCPT000514,Mark Anderson,mark.anderson609@gmail.com,511-642-6001,577,True
RCPT000515,Mary Lopez,mary.lopez699@gmail.com,536-300-4649,1263,True
RCPT000516,Sandra Jones,sandra.jones507@gmail.com,920-840-2190,1275,True
RCPT000517,Susan Moore,susan.moore611@gmail.com,221-838-9200,1729,False
RCPT000518,Nancy Johnson,nancy.johnson656@outlook.com,735-274-5775,632,True
RCPT000519,Susan Wilson,susan.wilson892@outlook.com,298-305-8813,1555,False
RCPT000520,Nancy Jones,nancy.jones856@hotmail.com,367-202-7704,1820,False
RCPT000521,Mary Moore,mary.moore993@gmail.com,550-958-9501,1524,True
RCPT000522,Sarah Jones,sarah.jones287@gmail.com,461-838-8858,993,True
RCPT000523,Daniel Thomas,daniel.thomas181@hotmail.com,206-234-4776,121,True
RCPT000524,John Lopez,john.lopez67@outlook.com,294-658-6694,1208,False
RCPT000525,Jennifer Jones,jennifer.jones703@hotmail.com,825-511-8671,859,True
RCPT000526,Christopher Brown,christopher.brown625@hotmail.com,803-554-9291,434,True
RCPT000527,Barbara Williams,barbara.williams614@gmail.com,284-210-3232,1764,False
RCPT000528,Linda Miller,linda.miller269@yahoo.com,348-653-8967,1429,False
RCPT000529,Mary Moore,mary.moore336@hotmail.com,895-369-7924,1037,True
RCPT000530,Linda Martin,linda.martin675@hotmail.com,959-579-5324,407,True
RCPT000531,William Moore,william.moore807@yahoo.com,293-446-9562,1298,True
RCPT000532,Patricia Brown,patricia.brown321@hotmail.com,688-615-5529,1595,True
RCPT000533,Nancy Lopez,nancy.lopez891@gmail.com,415-837-9940,1563,True
RCPT000534,Barbara Davis,barbara.davis161@yahoo.com,681-570-1228,1033,True
RCPT000535,Karen Thomas,karen.thomas249@gmail.com,673-527-3733,1671,True
RCPT000536,Robert Davis,robert.davis151@hotmail.com,440-457-3371,197,True
RCPT000537,Charles Lopez,charles.lopez817@outlook.com,789-642-6339,896,True
RCPT000538,Sarah Smith,sarah.smith503@yahoo.com,428-582-1311,26,False
RCPT000539,Daniel Rodriguez,daniel.rodriguez878@hotmail.com,989-533-9572,91,True
RCPT000540,Betty Taylor,betty.taylor175@hotmail.com,242-687-9864,327,False
RCPT000541,Jennifer Lopez,jennifer.lopez753@hotmail.com,734-651-3944,1181,True
RCPT000542,Margaret Anderson,margaret.anderson24@outlook.com,970-361-6917,1780,False
RCPT000543,Lisa Miller,lisa.miller390@gmail.com,736-261-7016,722,True
RCPT000544,Anthony Jones,anthony.jones429@yahoo.com,973-407-2354,838,False
RCPT000545,Barbara Smith,barbara.smith66@gmail.com,578-402-3222,1303,False
RCPT000546,Lisa Smith,lisa.smith795@yahoo.com,507-985-2563,1699,True
RCPT000547,Sandra Anderson,sandra.anderson489@hotmail.com,975-588-9926,1044,False
RCPT000548,Michael Thomas,michael.thomas92@yahoo.com,650-804-9800,968,True
RCPT000549,Thomas Smith,thomas.smith883@hotmail.com,454-718-4019,1106,True
RCPT000550,Betty Garcia,betty.garcia722@yahoo.com,870-995-4653,1350,False
RCPT000551,Betty Hernandez,betty.hernandez464@hotmail.com,399-977-8974,1623,False
RCPT000552,William Martinez,william.martinez341@gmail.com,362-841-6368,786,True
RCPT000553,Jennifer Jones,jennifer.jones13@yahoo.com,487-990-7682,1703,True
RCPT000554,Nancy Rodriguez,nancy.rodriguez820@yahoo.com,802-779-7334,250,True
RCPT000555,Thomas Johnson,thomas.johnson459@gmail.com,772-894-7161,91,False
RCPT000556,Charles Jackson,charles.jackson817@yahoo.com,819-813-5308,697,True
RCPT000557,Mary Gonzalez,mary.gonzalez674@yahoo.com,731-937-3489,1263,True
RCPT000558,John Gonzalez,john.gonzalez150@outlook.com,215-513-4039,993,True
RCPT000559,Daniel Thomas,daniel.thomas815@gmail.com,968-258-5021,864,True
RCPT000560,Christopher Smith,christopher.smith369@outlook.com,812-541-7802,361,True
RCPT000561,Christopher Johnson,christopher.johnson704@outlook.com,828-507-2201,288,True
RCPT000562,David Garcia,david.garcia561@gmail.com,893-761-9428,1556,False
RCPT000563,Matthew Smith,matthew.smith538@gmail.com,293-203-8543,204,True
RCPT000564,Karen Garcia,karen.garcia937@yahoo.com,920-609-1420,501,False
RCPT000565,Thomas Smith,thomas.smith520@hotmail.com,771-878-9283,587,True
RCPT000566,Betty Rodriguez,betty.rodriguez215@outlook.com,337-998-2850,1722,True
RCPT000567,Jennifer Wilson,jennifer.wilson880@outlook.com,707-626-4480,1770,True
RCPT000568,Matthew Williams,matthew.williams733@gmail.com,900-716-1898,1641,True
RCPT000569,Linda Taylor,linda.taylor914@hotmail.com,915-446-1764,1580,False
RCPT000570,Charles Thomas,charles.thomas338@outlook.com,724-933-5283,362,True
RCPT000571,Sarah Brown,sarah.brown570@gmail.com,267-738-8741,572,False
RCPT000572,Jennifer Martin,jennifer.martin94@yahoo.com,307-325-3613,792,True
RCPT000573,Karen Anderson,karen.anderson317@outlook.com,207-422-1938,269,True
RCPT000574,Patricia Jones,patricia.jones74@outlook.com,740-316-8336,1611,True
RCPT000575,Elizabeth Garcia,elizabeth.garcia721@yahoo.com,343-705-6156,1078,True
RCPT000576,Margaret Williams,margaret.williams546@hotmail.com,825-370-1396,849,True
RCPT000577,James Rodriguez,james.rodriguez120@outlook.com,552-333-8430,343,False
RCPT000578,John Moore,john.moore910@gmail.com,209-788-6638,462,True
RCPT000579,Sandra Johnson,sandra.johnson20@gmail.com,670-816-3963,1552,True
RCPT000580,John Davis,john.davis407@yahoo.com,359-399-9900,1336,True
RCPT000581,John Miller,john.miller679@outlook.com,232-380-1489,1742,True
RCPT000582,Anthony Martin,anthony.martin320@gmail.com,276-973-5542,795,False
RCPT000583,John Davis,john.davis836@outlook.com,236-676-9115,293,False
RCPT000584,Jennifer Johnson,jennifer.johnson648@hotmail.com,573-249-1117,889,True
